,MI_Values,target_group
817,0.0015451957201051414,medic
282,0.0015253359531870458,wrong
973,0.001512298703497228,slide
154,0.0014732058125574987,brexit
101,0.001462319299661452,brand
417,0.0014535367927264176,spot
99,0.001449571272588157,futur
549,0.0014202953358701809,pay
525,0.0014108191518320545,russia
859,0.001401851278896471,reform
791,0.0013999913627804617,slump
826,0.001353941892800803,maci
59,0.0013260188735197964,face
751,0.0012999741176067392,less
947,0.0012642833594032066,hollywood
563,0.0012562057832392615,third
7,0.001240206906160557,market
992,0.0012168782913233311,tough
184,0.00118156510946954,bill
447,0.0011768815880541794,claim
875,0.001164133307288262,victim
157,0.0011430295163687987,thing
15,0.0011378716030494562,could
392,0.0011359759215652243,suppli
32,0.001130986868955297,look
163,0.001099304518909161,buffett
812,0.0010944336933318422,steel
570,0.0010670791538911484,seattl
692,0.0010670231015847964,reviv
637,0.001054272704230197,scam
514,0.0010540689277909188,huge
287,0.001050020256369688,final
891,0.001044457064979687,blackston
19,0.0010412169847431318,investor
299,0.0010333258222707808,execut
731,0.0010225064593569755,loan
22,0.0010124347810285261,busi
123,0.0009705219149682698,hous
474,0.0009508346998592376,space
772,0.0009473310563321569,twitter
112,0.0009256943217914593,tesla
810,0.0009188410148857074,shoot
831,0.0009128172261603229,loser
543,0.0008842226612266746,stand
829,0.0008763778756548657,tradit
799,0.0008646253733284315,truck
44,0.0008515248628617744,need
148,0.0008434666342800323,test
884,0.000836087631234772,oscar
957,0.0008287864230318576,refus
216,0.0008157500390573169,quarter
760,0.0007977988776171063,sens
380,0.0007810550566009766,buyer
388,0.0007532989589831285,intellig
561,0.0007526378867825922,exclus
505,0.0007505896172363968,christma
186,0.0007323471100821877,post
857,0.0006983208661988094,wealthi
67,0.0006875362564124909,global
489,0.0006801596911873986,struggl
864,0.0006758075869657265,longer
926,0.0006512123001458647,patient
551,0.0006196188585387841,innov
425,0.0006172965234447769,budget
137,0.0005968571781145293,fear
278,0.0005812582190638516,polit
582,0.0005727079235839927,success
248,0.000568288051819188,hedg
972,0.0005477480973512527,scale
881,0.0005386839333709759,equal
880,0.000522577218186715,wrap
87,0.000466370928754678,show
723,0.0004559001186847933,note
111,0.0004550631030217911,record
856,0.00038500461217827464,increas
679,0.00037820147355804856,well
164,0.00036022422540904486,holiday
911,0.00034280991591040255,ask
573,0.0003392652489317971,cultur
313,0.0003339569943467957,expand
815,0.00033223071892596323,disappoint
290,0.00031762224484666035,order
554,0.00030376298420486947,declin
309,0.0002949757243762008,mall
243,0.00029317136389717113,alphabet
191,0.00027683587409543797,drop
294,0.00027027088206366123,insid
168,0.00026430511529929035,goldman
147,0.0002639162003856832,bond
409,0.00024307984946436711,predict
412,0.0002232238306945078,brace
11,0.00022186199044393895,china
780,0.0002106367454026703,paid
133,0.0002065156535235868,money
923,0.00020294136164844545,send
183,0.0001845989612321297,problem
476,0.00016994001050374408,fail
369,0.00015040534100019265,brazil
634,0.0001372522963594136,nafta
266,0.00012817956308297518,see
12,0.00012057324476177911,trump
659,0.00011491158281695668,vehicl
493,0.00011061260580746968,script
337,9.171096900839615e-05,team
18,7.781586770505555e-05,billion
378,3.924125269216816e-05,cash
402,3.133565431245877e-05,contract
983,1.3234767426206773e-05,replac
126,3.904837491575108e-06,financi
68,0.0,down
54,0.0,price
745,0.0,messag
738,0.0,walk
71,0.0,america
733,0.0,import
56,0.0,microsoft
55,0.0,tariff
784,0.0,gate
737,0.0,cheat
715,0.0,indian
787,0.0,trudeau
789,0.0,press
743,0.0,headquart
69,0.0,power
746,0.0,view
70,0.0,back
786,0.0,estim
740,0.0,dark
716,0.0,concern
65,0.0,talk
747,0.0,senat
729,0.0,built
60,0.0,sheet
724,0.0,soon
770,0.0,exxon
62,0.0,first
767,0.0,boe
776,0.0,tap
766,0.0,discuss
726,0.0,asda
764,0.0,lend
74,0.0,invest
728,0.0,speak
763,0.0,jpmorgan
762,0.0,cola
761,0.0,coca
778,0.0,selloff
749,0.0,defend
721,0.0,collect
63,0.0,share
779,0.0,top
720,0.0,california
758,0.0,curb
64,0.0,dollar
755,0.0,franc
719,0.0,activist
754,0.0,award
753,0.0,water
718,0.0,warehous
752,0.0,sold
781,0.0,tweet
750,0.0,gender
742,0.0,steal
203,0.0,spend
790,0.0,instagram
36,0.0,health
936,0.0,mix
935,0.0,lawmak
934,0.0,british
933,0.0,breach
932,0.0,cold
931,0.0,retreat
929,0.0,muscl
928,0.0,wonder
23,0.0,data
924,0.0,item
922,0.0,combin
921,0.0,ellison
920,0.0,tactic
919,0.0,candid
917,0.0,stun
915,0.0,integr
27,0.0,time
28,0.0,googl
910,0.0,client
909,0.0,legal
908,0.0,margin
907,0.0,shrink
906,0.0,viacom
29,0.0,make
902,0.0,factor
901,0.0,exchang
900,0.0,action
33,0.0,plan
34,0.0,fund
938,0.0,relationship
939,0.0,auto
940,0.0,hand
13,0.0,say
996,0.0,pledg
2,0.0,panda
994,0.0,hasbro
993,0.0,everyth
989,0.0,virginia
8,0.0,appl
986,0.0,strategist
985,0.0,blackrock
9,0.0,wall
981,0.0,macron
979,0.0,updat
10,0.0,street
975,0.0,platform
966,0.0,plot
941,0.0,powel
965,0.0,middl
964,0.0,valuat
14,0.0,trade
962,0.0,tencent
961,0.0,reserv
956,0.0,solv
955,0.0,provid
953,0.0,suit
951,0.0,protest
950,0.0,spark
948,0.0,half
946,0.0,content
945,0.0,obamacar
35,0.0,take
893,0.0,trend
53,0.0,start
892,0.0,urg
46,0.0,sell
840,0.0,hard
838,0.0,kick
837,0.0,paypal
835,0.0,quit
834,0.0,actual
833,0.0,below
47,0.0,cloud
827,0.0,ramp
825,0.0,survey
824,0.0,supermarket
822,0.0,favorit
48,0.0,work
816,0.0,mexico
814,0.0,dropbox
813,0.0,victoria
811,0.0,huawei
808,0.0,ring
807,0.0,airport
806,0.0,shortag
805,0.0,seem
804,0.0,rout
803,0.0,minut
802,0.0,fresh
51,0.0,high
797,0.0,piec
52,0.0,bezo
795,0.0,broadcom
794,0.0,leagu
842,0.0,farm
843,0.0,mcdonald
844,0.0,intern
42,0.0,home
890,0.0,bullish
889,0.0,africa
888,0.0,research
886,0.0,approach
885,0.0,date
38,0.0,store
878,0.0,spread
877,0.0,role
874,0.0,drink
873,0.0,roll
872,0.0,climat
871,0.0,bell
870,0.0,requir
867,0.0,empir
846,0.0,controversi
866,0.0,everyon
865,0.0,skeptic
861,0.0,fli
860,0.0,enter
858,0.0,shouldn
855,0.0,turkey
75,0.0,good
854,0.0,smith
853,0.0,germani
850,0.0,green
849,0.0,devic
45,0.0,world
847,0.0,engin
714,0.0,faang
103,0.0,brief
712,0.0,trust
145,0.0,battl
372,0.0,equiti
373,0.0,nation
377,0.0,soar
379,0.0,add
146,0.0,state
382,0.0,stay
386,0.0,life
368,0.0,central
387,0.0,south
390,0.0,owner
391,0.0,kill
393,0.0,washington
394,0.0,hope
144,0.0,deliveri
371,0.0,cook
367,0.0,founder
398,0.0,zuckerberg
350,0.0,seller
342,0.0,sign
343,0.0,smart
344,0.0,ever
345,0.0,troubl
347,0.0,miss
348,0.0,play
351,0.0,saudi
149,0.0,long
353,0.0,phone
161,0.0,drive
160,0.0,season
156,0.0,beat
153,0.0,launch
363,0.0,behind
396,0.0,fortun
399,0.0,agre
340,0.0,asia
441,0.0,model
435,0.0,leader
436,0.0,machin
437,0.0,lesson
438,0.0,becam
439,0.0,oracl
440,0.0,competit
444,0.0,bankruptci
430,0.0,pentagon
135,0.0,chang
446,0.0,left
450,0.0,shift
451,0.0,women
453,0.0,loss
134,0.0,right
432,0.0,depot
429,0.0,exit
400,0.0,mani
410,0.0,wild
142,0.0,month
404,0.0,card
405,0.0,white
406,0.0,internet
141,0.0,week
408,0.0,insur
413,0.0,put
426,0.0,mobil
416,0.0,place
419,0.0,group
420,0.0,employ
421,0.0,financ
422,0.0,homepod
423,0.0,speaker
162,0.0,meet
339,0.0,danger
78,0.0,come
193,0.0,much
244,0.0,challeng
195,0.0,tri
246,0.0,former
247,0.0,job
194,0.0,spotifi
253,0.0,parent
256,0.0,electr
239,0.0,learn
259,0.0,benefit
192,0.0,game
262,0.0,threaten
190,0.0,consum
268,0.0,doubl
270,0.0,volatil
242,0.0,five
238,0.0,warren
188,0.0,digit
197,0.0,economi
208,0.0,privat
209,0.0,video
200,0.0,head
214,0.0,public
218,0.0,startup
221,0.0,higher
225,0.0,war
234,0.0,elon
226,0.0,great
196,0.0,made
228,0.0,blockchain
231,0.0,rival
232,0.0,govern
233,0.0,robot
271,0.0,cut
274,0.0,worri
336,0.0,capit
324,0.0,dimon
176,0.0,jump
175,0.0,media
311,0.0,deliv
172,0.0,becom
321,0.0,sinc
322,0.0,japan
167,0.0,build
305,0.0,credit
327,0.0,chart
166,0.0,last
331,0.0,bet
332,0.0,regul
334,0.0,second
335,0.0,free
306,0.0,peopl
303,0.0,democrat
275,0.0,drug
180,0.0,secur
187,0.0,hire
277,0.0,energi
279,0.0,chip
185,0.0,emerg
283,0.0,tax
286,0.0,pressur
179,0.0,chief
302,0.0,europ
291,0.0,know
293,0.0,amid
295,0.0,rich
178,0.0,advis
297,0.0,question
298,0.0,away
455,0.0,loom
456,0.0,member
457,0.0,sport
641,0.0,union
97,0.0,fight
632,0.0,homeless
636,0.0,split
638,0.0,bewar
95,0.0,american
640,0.0,luxuri
642,0.0,weak
626,0.0,partnership
643,0.0,moment
644,0.0,pension
93,0.0,cost
647,0.0,light
648,0.0,deficit
92,0.0,help
627,0.0,midterm
625,0.0,argentina
91,0.0,jeff
606,0.0,pain
595,0.0,aim
596,0.0,unveil
598,0.0,streak
207,0.0,wage
604,0.0,fintech
102,0.0,risk
610,0.0,qualcomm
622,0.0,death
611,0.0,aren
100,0.0,fall
614,0.0,1mdb
617,0.0,town
619,0.0,doesn
621,0.0,bear
651,0.0,sach
653,0.0,foreign
458,0.0,focu
698,0.0,suprem
685,0.0,sound
688,0.0,room
690,0.0,properti
691,0.0,slow
693,0.0,around
81,0.0,still
699,0.0,weigh
682,0.0,comeback
700,0.0,littl
703,0.0,alli
705,0.0,limit
706,0.0,tool
707,0.0,depart
709,0.0,adopt
683,0.0,turmoil
84,0.0,turn
654,0.0,experi
669,0.0,thank
90,0.0,buy
88,0.0,should
662,0.0,worth
664,0.0,dell
667,0.0,berkshir
668,0.0,interest
670,0.0,critic
678,0.0,toward
671,0.0,celebr
86,0.0,against
85,0.0,servic
674,0.0,extend
675,0.0,feel
676,0.0,wors
594,0.0,cigna
104,0.0,get
591,0.0,went
512,0.0,music
497,0.0,fang
499,0.0,boss
504,0.0,rest
507,0.0,intel
508,0.0,ride
511,0.0,disrupt
516,0.0,antitrust
495,0.0,fuel
519,0.0,hour
520,0.0,express
521,0.0,self
124,0.0,prime
528,0.0,acquir
529,0.0,grip
128,0.0,econom
492,0.0,ceo
590,0.0,morgan
473,0.0,result
460,0.0,edg
463,0.0,effect
132,0.0,ralli
466,0.0,person
467,0.0,estat
470,0.0,kroger
131,0.0,rais
487,0.0,aetna
478,0.0,worst
479,0.0,reach
480,0.0,plung
484,0.0,lure
485,0.0,forc
486,0.0,unit
530,0.0,ford
532,0.0,think
533,0.0,youtub
575,0.0,kid
117,0.0,keep
566,0.0,asset
567,0.0,catch
568,0.0,attack
571,0.0,sainsburi
114,0.0,employe
109,0.0,alexa
534,0.0,way
579,0.0,happi
580,0.0,expens
581,0.0,tank
583,0.0,dream
585,0.0,asian
589,0.0,super
118,0.0,move
560,0.0,oper
558,0.0,four
557,0.0,enough
556,0.0,announc
119,0.0,close
553,0.0,set
550,0.0,differ
546,0.0,feder
545,0.0,hotel
544,0.0,fedex
542,0.0,term
540,0.0,resign
538,0.0,echo
537,0.0,opportun
536,0.0,forecast
122,0.0,rate
500,0.0,payment
