,MI_Values,target_group
314,0.0011723362937914317,others
712,0.0011525490048909237,california
209,0.0011321756942670458,announced
660,0.0011239927721149456,although
55,0.0011188458677711122,firm
680,0.0011164081498136191,headquarters
749,0.0010870202211801239,giving
252,0.0010760657075603586,find
432,0.0010273592327516567,process
5,0.0010224651161738763,would
27,0.0010173263416763945,first
441,0.0009922201047480872,view
145,0.000990132954362899,profit
256,0.0009869590223796632,strategy
686,0.0009691593523437625,holiday
727,0.00093296429273515,british
768,0.0009092256749869687,investigation
93,0.000905058513809065,american
590,0.0008813895788548631,adding
842,0.0008791728879691263,factor
645,0.0008765146180240713,privacy
932,0.0008703491997599233,deficit
394,0.0008309269070003733,site
385,0.0008274801484229322,name
858,0.0008222846740031375,land
762,0.0008107920455229234,airline
814,0.0008101532242039688,tweet
262,0.0007978583461556443,least
857,0.0007684226869204558,detail
348,0.000747723341530282,started
688,0.0007423229270768772,trend
687,0.0007377945992699253,leading
390,0.0007363964354183405,kind
45,0.0007328185177610802,week
643,0.0007283307149050788,stop
81,0.000721099023733851,part
843,0.0006679254764094811,answer
820,0.0006617234295152041,facebooks
84,0.0006360744767941462,thats
282,0.0006073681307936507,note
899,0.0006013448194852611,avoid
53,0.0005803182634145365,bank
827,0.0005753770790188906,postal
541,0.0005589935458842898,investing
916,0.0005536028501698098,trillion
216,0.0005427607548487146,woman
939,0.0005296432452335242,buffett
249,0.0005289504910572784,several
183,0.0005262447931257963,start
648,0.0004895161897970901,young
226,0.0004758006691834016,network
707,0.0004749884064794152,either
188,0.00046986288718819935,little
2,0.0004620730118243266,content
518,0.0004600112819317381,weve
796,0.00044704375565940424,owns
803,0.0004395107679351362,brexit
681,0.00041607745315386246,treasury
668,0.0004123539344649263,minister
359,0.00040250017364074075,university
658,0.00036041053679403134,invest
530,0.00030373361236479823,republican
946,0.0002616274511657579,headline
881,0.00026157927877346054,message
969,0.00022758176635306882,quite
958,0.0002262160705615024,true
237,0.0002049217248509816,manager
111,0.00020306805362402258,brand
250,0.00018316743718727047,youre
114,0.00018213114488374593,change
980,0.00018092826833093767,produce
784,0.00017193517798985702,shop
336,0.0001567826515589399,meeting
670,0.00014279146128437503,letter
13,0.00010259058072081828,last
486,4.114271695598859e-05,agency
758,3.507521108425671e-05,easy
959,2.8067583033308807e-05,powerful
474,2.6607573833326015e-05,period
305,2.1323675805984266e-05,decision
746,0.0,solution
767,0.0,steel
763,0.0,pension
4,0.0,market
802,0.0,near
801,0.0,core
988,0.0,owned
800,0.0,improve
799,0.0,compete
761,0.0,someone
8,0.0,index
9,0.0,like
765,0.0,address
743,0.0,overall
142,0.0,offer
990,0.0,manufacturer
979,0.0,creating
113,0.0,another
798,0.0,expansion
6,0.0,also
757,0.0,activity
795,0.0,environment
794,0.0,balance
986,0.0,light
125,0.0,told
783,0.0,larger
751,0.0,transaction
994,0.0,robot
778,0.0,manufacturing
124,0.0,against
128,0.0,health
12,0.0,stock
748,0.0,rest
148,0.0,worker
982,0.0,category
995,0.0,prospect
747,0.0,voice
132,0.0,news
119,0.0,system
118,0.0,le
147,0.0,sell
127,0.0,higher
771,0.0,shipping
793,0.0,reserve
934,0.0,candidate
836,0.0,hasnt
804,0.0,worst
25,0.0,million
942,0.0,happen
897,0.0,negative
896,0.0,committee
943,0.0,broader
894,0.0,competitive
893,0.0,let
944,0.0,session
891,0.0,zuckerberg
888,0.0,blockchain
948,0.0,fire
949,0.0,immediately
885,0.0,seem
58,0.0,work
63,0.0,cost
882,0.0,volatility
65,0.0,report
878,0.0,adviser
876,0.0,square
875,0.0,legal
874,0.0,toward
66,0.0,back
871,0.0,simply
67,0.0,take
898,0.0,initiative
900,0.0,sheet
48,0.0,still
922,0.0,situation
33,0.0,month
29,0.0,data
35,0.0,world
36,0.0,apple
927,0.0,initial
937,0.0,increasing
926,0.0,continues
28,0.0,trump
924,0.0,round
40,0.0,growth
921,0.0,germany
905,0.0,couple
41,0.0,since
919,0.0,berkshire
940,0.0,antitrust
915,0.0,safety
914,0.0,double
43,0.0,president
44,0.0,well
910,0.0,direct
908,0.0,opened
46,0.0,going
869,0.0,condition
741,0.0,check
805,0.0,class
867,0.0,reached
967,0.0,britain
32,0.0,technology
832,0.0,typically
85,0.0,home
970,0.0,belief
826,0.0,regulatory
18,0.0,could
97,0.0,best
972,0.0,proposed
822,0.0,education
819,0.0,fast
106,0.0,high
107,0.0,help
815,0.0,subscriber
973,0.0,alone
974,0.0,brazil
813,0.0,understand
17,0.0,say
110,0.0,number
976,0.0,seven
14,0.0,panda
807,0.0,opening
112,0.0,value
966,0.0,discussion
839,0.0,bitcoin
840,0.0,closed
854,0.0,division
866,0.0,managing
865,0.0,contact
864,0.0,release
70,0.0,industry
954,0.0,thanks
955,0.0,justice
956,0.0,hotel
957,0.0,inside
859,0.0,toy
23,0.0,cent
853,0.0,chip
965,0.0,received
852,0.0,seattle
851,0.0,quality
75,0.0,consumer
849,0.0,directly
848,0.0,host
19,0.0,service
847,0.0,special
963,0.0,released
845,0.0,becoming
964,0.0,designed
742,0.0,launched
349,0.0,rival
740,0.0,expensive
300,0.0,board
490,0.0,watch
277,0.0,head
485,0.0,outside
281,0.0,able
483,0.0,exchange
482,0.0,alexa
481,0.0,smart
480,0.0,court
478,0.0,course
476,0.0,rose
475,0.0,must
285,0.0,officer
472,0.0,india
469,0.0,senior
468,0.0,property
287,0.0,cash
466,0.0,nation
288,0.0,example
464,0.0,side
463,0.0,fortune
462,0.0,despite
459,0.0,short
457,0.0,personal
293,0.0,program
455,0.0,unit
294,0.0,added
296,0.0,gain
298,0.0,rise
448,0.0,income
276,0.0,local
492,0.0,client
275,0.0,project
268,0.0,opportunity
535,0.0,spent
534,0.0,south
533,0.0,performance
531,0.0,write
529,0.0,amazoncom
263,0.0,important
527,0.0,mobile
265,0.0,video
525,0.0,possible
524,0.0,campaign
522,0.0,force
521,0.0,bring
520,0.0,option
517,0.0,whose
495,0.0,available
515,0.0,lost
514,0.0,whats
513,0.0,longer
270,0.0,divgroup
510,0.0,measure
508,0.0,amount
507,0.0,chairman
505,0.0,below
502,0.0,helped
272,0.0,area
499,0.0,vehicle
273,0.0,equity
496,0.0,speaker
447,0.0,email
445,0.0,asked
257,0.0,department
442,0.0,parent
317,0.0,administration
318,0.0,shareholder
324,0.0,half
330,0.0,team
388,0.0,person
387,0.0,ever
331,0.0,competition
383,0.0,game
382,0.0,total
381,0.0,believe
332,0.0,software
378,0.0,washington
333,0.0,maker
334,0.0,statement
375,0.0,experience
374,0.0,pressure
372,0.0,buying
371,0.0,hard
341,0.0,hour
364,0.0,given
362,0.0,face
361,0.0,alphabet
342,0.0,phone
343,0.0,continue
345,0.0,access
355,0.0,sold
354,0.0,post
347,0.0,drug
352,0.0,latest
396,0.0,saying
316,0.0,current
399,0.0,include
423,0.0,donald
440,0.0,paid
302,0.0,european
438,0.0,central
435,0.0,behind
434,0.0,development
433,0.0,known
431,0.0,decline
430,0.0,third
428,0.0,hold
427,0.0,crisis
306,0.0,care
425,0.0,lead
307,0.0,support
422,0.0,raise
401,0.0,cramer
421,0.0,child
309,0.0,later
419,0.0,went
418,0.0,energy
416,0.0,turn
415,0.0,raised
414,0.0,fact
310,0.0,building
412,0.0,north
311,0.0,space
312,0.0,sign
313,0.0,selling
406,0.0,impact
261,0.0,strong
540,0.0,popular
739,0.0,test
631,0.0,pick
190,0.0,delivery
677,0.0,atampt
676,0.0,positive
675,0.0,seems
350,0.0,internet
672,0.0,paying
193,0.0,keep
194,0.0,largest
667,0.0,built
195,0.0,return
664,0.0,musk
198,0.0,early
199,0.0,give
661,0.0,provider
200,0.0,called
656,0.0,leave
655,0.0,threat
202,0.0,target
203,0.0,real
652,0.0,version
204,0.0,place
649,0.0,democrat
644,0.0,healthcare
641,0.0,worked
639,0.0,vice
638,0.0,meet
208,0.0,platform
636,0.0,remain
634,0.0,friend
682,0.0,includes
186,0.0,comment
184,0.0,second
717,0.0,staff
155,0.0,making
737,0.0,star
156,0.0,biggest
157,0.0,sector
732,0.0,choice
730,0.0,thousand
729,0.0,dropped
725,0.0,employer
723,0.0,size
722,0.0,tool
720,0.0,forward
719,0.0,water
718,0.0,practice
716,0.0,wasnt
691,0.0,patient
161,0.0,house
714,0.0,advantage
162,0.0,digital
708,0.0,sent
166,0.0,tariff
704,0.0,innovation
702,0.0,agreed
172,0.0,asset
700,0.0,boost
698,0.0,everyone
696,0.0,merger
695,0.0,response
176,0.0,increase
633,0.0,marketing
630,0.0,review
542,0.0,human
629,0.0,david
585,0.0,remains
584,0.0,tax
582,0.0,operating
580,0.0,seller
579,0.0,insurance
236,0.0,using
238,0.0,federal
242,0.0,close
243,0.0,almost
571,0.0,john
570,0.0,familiar
244,0.0,order
568,0.0,began
567,0.0,expectation
566,0.0,conference
248,0.0,decade
562,0.0,wage
561,0.0,meanwhile
559,0.0,portfolio
251,0.0,device
556,0.0,package
255,0.0,microsoft
552,0.0,community
550,0.0,group
548,0.0,agreement
547,0.0,shift
546,0.0,location
545,0.0,black
544,0.0,charge
234,0.0,recently
233,0.0,growing
588,0.0,japan
218,0.0,great
628,0.0,restaurant
627,0.0,drop
211,0.0,earlier
623,0.0,starting
622,0.0,feature
621,0.0,discount
618,0.0,currently
213,0.0,term
615,0.0,fiscal
214,0.0,spending
612,0.0,london
217,0.0,life
610,0.0,range
220,0.0,five
593,0.0,individual
222,0.0,large
606,0.0,asia
605,0.0,valuation
604,0.0,buyer
223,0.0,general
601,0.0,push
600,0.0,track
599,0.0,student
227,0.0,line
597,0.0,beyond
229,0.0,sampp
595,0.0,study
594,0.0,approach
0,0.0,company
