,date,exchange_rate
699,2014-12-01,0.877295433758
700,2014-12-02,0.879575221239
701,2014-12-03,0.878651845518
702,2014-12-04,0.879482783255
703,2014-12-05,0.877671281505
704,2014-12-06,0.875939773883
705,2014-12-07,0.875513379154
706,2014-12-08,0.873886076852
707,2014-12-09,0.873146971622
708,2014-12-10,0.873537290286
709,2014-12-11,0.87024718157
710,2014-12-12,0.863563848235
711,2014-12-13,0.86400403663
712,2014-12-14,0.863544435407
713,2014-12-15,0.862497397099
714,2014-12-16,0.857993430057
715,2014-12-17,0.859549785941
716,2014-12-18,0.862226277372
717,2014-12-19,0.862349884121
718,2014-12-20,0.862005801305
719,2014-12-21,0.861860187323
720,2014-12-22,0.859858315214
721,2014-12-23,0.859283754309
722,2014-12-24,0.862680033889
723,2014-12-25,0.860327543906
724,2014-12-26,0.861147685968
725,2014-12-27,0.861147685968
726,2014-12-28,0.861147685968
727,2014-12-29,0.859973207361
728,2014-12-30,0.860458533824
729,2014-12-31,0.861278223014
730,2015-01-01,0.860936388854
731,2015-01-02,0.858859348897
732,2015-01-03,0.85017386055
733,2015-01-04,0.848536274925
734,2015-01-05,0.847261608119
735,2015-01-06,0.850892203019
736,2015-01-07,0.845907752071
737,2015-01-08,0.845344266453
738,2015-01-09,0.845851226611
739,2015-01-10,0.843085016696
740,2015-01-11,0.842699233059
741,2015-01-12,0.844110514322
742,2015-01-13,0.837098883139
743,2015-01-14,0.834537153179
744,2015-01-15,0.835463765939
745,2015-01-16,0.835963134028
746,2015-01-17,0.834831159571
747,2015-01-18,0.834771226768
748,2015-01-19,0.835613862832
749,2015-01-20,0.835194424908
750,2015-01-21,0.82854297404
751,2015-01-22,0.811293201366
752,2015-01-23,0.807058859612
753,2015-01-24,0.805259309606
754,2015-01-25,0.804983167801
755,2015-01-26,0.802626882718
756,2015-01-27,0.802697905573
757,2015-01-28,0.805110007097
758,2015-01-29,0.79801114324
759,2015-01-30,0.789289953222
760,2015-01-31,0.786333523366
761,2015-02-01,0.785481166129
762,2015-02-02,0.789143176109
763,2015-02-03,0.794635373009
764,2015-02-04,0.803059005122
765,2015-02-05,0.798460461861
766,2015-02-06,0.803523796153
767,2015-02-07,0.799109472402
768,2015-02-08,0.798308225208
769,2015-02-09,0.799985809564
770,2015-02-10,0.801888131743
771,2015-02-11,0.79296327446
772,2015-02-12,0.796176553275
773,2015-02-13,0.799508254303
774,2015-02-14,0.802761499564
775,2015-02-15,0.80330576388
776,2015-02-16,0.803040968605
777,2015-02-17,0.80814159292
778,2015-02-18,0.803220793897
779,2015-02-19,0.798695377709
780,2015-02-20,0.802813898955
781,2015-02-21,0.798463118188
782,2015-02-22,0.797918390502
783,2015-02-23,0.792508417508
784,2015-02-24,0.790950984499
785,2015-02-25,0.803768773024
786,2015-02-26,0.801941609977
787,2015-02-27,0.803143979993
788,2015-02-28,0.799502389714
789,2015-03-01,0.799373291344
790,2015-03-02,0.800499108734
791,2015-03-03,0.798798369215
792,2015-03-04,0.799023128861
793,2015-03-05,0.803848946986
794,2015-03-06,0.802209863896
795,2015-03-07,0.793466281252
796,2015-03-08,0.792159521912
797,2015-03-09,0.793776789966
798,2015-03-10,0.791577614185
799,2015-03-11,0.783514847609
800,2015-03-12,0.787897888434
801,2015-03-13,0.785321646115
802,2015-03-14,0.782791120018
803,2015-03-15,0.78226511121
804,2015-03-16,0.78240569184
805,2015-03-17,0.782848730217
806,2015-03-18,0.779798277258
807,2015-03-19,0.786345558992
808,2015-03-20,0.789161479312
809,2015-03-21,0.794726828547
810,2015-03-22,0.796045247214
811,2015-03-23,0.798419550743
812,2015-03-24,0.802256575573
813,2015-03-25,0.801181533076
814,2015-03-26,0.80370614517
815,2015-03-27,0.79941089838
816,2015-03-28,0.794470485422
817,2015-03-29,0.792908228803
818,2015-03-30,0.791086147786
819,2015-03-31,0.783156209055
820,2015-04-01,0.788952464789
821,2015-04-02,0.790915066092
822,2015-04-03,0.798551746553
823,2015-04-04,0.800391871858
824,2015-04-05,0.800904701949
825,2015-04-06,0.801763237712
826,2015-04-07,0.799749317997
827,2015-04-08,0.805368132276
828,2015-04-09,0.798488104943
829,2015-04-10,0.789630957717
830,2015-04-11,0.795339944199
831,2015-04-12,0.795667115155
832,2015-04-13,0.791954368058
833,2015-04-14,0.79476376768
834,2015-04-15,0.79679144385
835,2015-04-16,0.812670713202
836,2015-04-17,0.820298869757
837,2015-04-18,0.817354729499
838,2015-04-19,0.816673200052
839,2015-04-20,0.816182067286
840,2015-04-21,0.817730225449
841,2015-04-22,0.816833941606
842,2015-04-23,0.817919514047
843,2015-04-24,0.825125781369
844,2015-04-25,0.821630575174
845,2015-04-26,0.821189312056
846,2015-04-27,0.822652983656
847,2015-04-28,0.82855626327
848,2015-04-29,0.829588297391
849,2015-04-30,0.831973293769
850,2015-05-01,0.826180674148
851,2015-05-02,0.82302088168
852,2015-05-03,0.822428615249
853,2015-05-04,0.825340438129
854,2015-05-05,0.827157738095
855,2015-05-06,0.832653666494
856,2015-05-07,0.828508611213
857,2015-05-08,0.826227818276
858,2015-05-09,0.827962615832
859,2015-05-10,0.828295913684
860,2015-05-11,0.825516781507
861,2015-05-12,0.830549807863
862,2015-05-13,0.835144388211
863,2015-05-14,0.836863319897
864,2015-05-15,0.830742153124
865,2015-05-16,0.832406587333
866,2015-05-17,0.832339381386
867,2015-05-18,0.82931624554
868,2015-05-19,0.82097224262
869,2015-05-20,0.818824569156
870,2015-05-21,0.818602941176
871,2015-05-22,0.819676945668
